Id,Y0s1_enrol,Y0s2_enrol,Y1s1_enrol,Y1s1_complete,Y1s2_enrol,Y1s2_complete,Y2s1_enrol,Y2s1_complete,Y2s2_enrol,Y2s2_complete,Y3s1_enrol,Y3s1_complete,Y3s2_enrol,Y3s2_complete,Y4s1_enrol,Y4s1_complete,Y4s2_enrol,Y4s2_complete,Rest_enrol,Rest_complete,Failure
131387981,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131380104,38,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131395840,27,45,31,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380524,50,37,30,19,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111364577,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131390008,35.5,36,36,24.5,36,30,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131386163,35,36,36,36,36,36,36,25,36,30,30,18,42,24,0,0,0,0,0,0,0
131380130,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111345875,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131385081,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131389585,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131384361,30,48,30,30,36,30,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131404515,23,18,23,0,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387389,30,39,0,0,0,0,30.5,0,38,0,25,0,42.5,0,0,0,0,0,0,0,1
131387599,24,24,36,24,24.5,13,30.5,24.5,34.5,23,36,11.5,36,18.5,30,18,30,24,0,0,0
131402566,30,36,30,3,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385756,22,48,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131389734,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111354286,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131383742,36,39,30,30,42,42,30,30,30,12,0,0,0,0,0,0,0,0,0,0,0
111364582,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131385755,30,48,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131384709,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380633,48,42,30,15,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131393709,0,6,18,12,42,24,35,18,36,12,36,12,36,18,30,0,36,12,78,48,0
131389979,30,36,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131403837,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382536,27,33,34,24,37,31,30,13,30,8,0,0,0,0,0,0,0,0,0,0,0
131401882,17,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111335873,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111345769,30,30,26,26,20,20,26,26,34,34,30,30,30,30,0,0,0,0,0,0,0
111364519,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131380582,39,48,30,18,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131396593,9,24,42,33,29,21,36,19,31,25,31,21,29,24,28,17,30,17,0,0,0
131385206,37,30,30,24,36,36,30,30,36,24,0,0,0,0,0,0,0,0,0,0,0
131380378,36,30,30,27,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387568,30,30,36,0,36,0,27,15,24,6,0,0,0,0,0,0,0,0,60,7,1
131397120,0,12,18,12,45,29,50,35,39,19,38,15,53,47,40,26,35,12,0,0,0
131394045,13,9,29,16,22,22,25,14,44,34,43,17,30,18,32,12,29,23,0,0,0
131382770,33,51,36,33,36,24,30,24,30,24,0,0,0,0,0,0,0,0,0,0,0
131380856,30,48,30,12,42,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390105,30,30,30,30,30,30,36,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131405289,36,36,31,7,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391639,18,12,47,8,32,12,40,24,46,32,31,15,57,29,30,5,30,23,0,0,0
131386973,30,30,36,36,30,30,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0
131388122,8,30,29,18,42,18,36,24,36,24,36,28,42,24,30,12,30,6,0,0,0
131389176,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385114,27,0,30,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393234,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131394203,35,36,40,5.5,45.5,0,24,8,37.5,7,30,6,30,11.5,0,0,0,0,0,0,1
131393949,27,45,0,0,0,0,41,6,29,0,33,0,36.5,6,28,0,17.5,0,289.5,58,1
131385130,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131384528,30,0,30,30,30,30,0,0,30,30,30,30,30,30,30,30,30,30,0,0,0
131384940,36,60,35,17,36,18,29,17,42,36,36,23,36,12,30,15,36,12,0,0,0
111345860,30,30,26,26,20,20,26,26,34,34,30,30,30,30,0,0,0,0,0,0,0
131379687,30,36,30,24,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131395463,23,6,41,24,54,42,29,6,42,24,35,12,36,6,29,0,42,0,286,47,0
131383773,29,30,40,28,10,10,30,20,30,20,30,30,30,30,0,0,0,0,0,0,0
131394473,29,33,37.5,14.5,37,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131381791,42,60,30,18,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390205,20.5,31,30,0,30,0,30,6,47,11.5,0,0,0,0,0,0,0,0,0,0,1
131384364,33,33,33,30,30,30,33,30,30,30,30,27,30,30,0,0,0,0,0,0,0
131394557,23.5,17.5,35.5,23.5,36,30,35.5,12,32.5,15.5,37,13.5,36,26,0,0,0,0,0,0,0
131390761,29,34,30,30,30,30,30,23,30,24,0,0,0,0,0,0,0,0,0,0,0
131393664,32,32,24,22,28,28,28,16,30,30,32,13,29,23,0,0,0,0,0,0,0
131392851,31,43,29,22,33,27,36,36,35,29,30,17,30,19,0,0,0,0,0,0,0
111345854,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131385106,33,38,30,0,35,0,33,33,35,30,30,27,35,30,27,27,35,25,0,0,0
131387229,6,29,0,0,7,3,33,15,39,33,40,30,33,27,30,20,39,33,62,44,1
131397309,30,48,41,27,32,26,53,7,60,21,40,6,38,6,33,6,53,15,0,0,0
131382290,30,30,30,30,33,30,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0
131383544,18,24,36,18,36,12,21,15,30,6,0,0,0,0,0,0,0,0,0,0,1
131382894,30,34,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131394192,33,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390310,31.5,40,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,1
131384334,17,30,36,24,42,30,36,25,42,24,30,18,42,24,0,0,0,0,0,0,0
111345773,28,0,0,0,6,0,28,0,6,0,34,15,36,30,43,30,29,23,183,46,1
131381736,36,36,39,12,36,24,30,3,42,18,0,0,0,0,0,0,0,0,0,0,0
131394169,34,16.5,33,23,51.5,28.5,34.5,18.5,35.5,24.5,36.5,8.5,36.5,24.5,0,0,0,0,0,0,0
131388108,18,36,35.5,11.5,30.5,19,30,24,35,17,36,13,36,18.5,30,17.5,30,24,0,0,0
131379641,36,42,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382705,28,48,34,23,42,30,30,9,36,18,0,0,0,0,0,0,0,0,0,0,0
131384565,40,17,30,30,40,30,0,0,30,30,30,30,30,26,33,16,32,21,0,0,0
131387395,6.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383826,39,57,36,12,36,24,36,9,33,18,30,18,36,6,0,0,0,0,0,0,0
131383518,21,54,23,0,30,0,30,9,36,0,0,0,0,0,0,0,0,0,0,0,1
131382227,36,36,30,20,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393608,30,36,34,34,30,30,30,26,30,30,0,0,0,0,0,0,0,0,0,0,0
111335827,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131386328,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131395023,6,12,6,0,30,0,35,29,41,29,23,12,47,24,29,6,35,6,0,0,1
111345905,30,30,26,26,20,20,30,30,34,34,30,27,30,30,0,0,0,0,0,0,0
131384002,36,0,30,24,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384859,36,0,30,30,30,30,0,0,30,30,30,30,30,27,33,33,27,27,0,0,0
